address,latitude,longitude,matched_address,postal_code,api_used
8800124 宮崎県宮崎市大字新名爪1838,31.974224,131.440155,宮崎県宮崎市新名爪,8800124,HeartRails Geo API
6990406 島根県松江市宍道町佐々布207-14,35.39156,132.902092,島根県松江市宍道町佐々布,6990406,HeartRails Geo API
8740832 大分県別府市大字南立石2142-8,33.290481,131.466868,大分県別府市南立石生目町,8740832,HeartRails Geo API
5798013 大阪府東大阪市西石切町4-6-21,34.683079,135.637714,大阪府東大阪市西石切町,5798013,HeartRails Geo API
8114303 福岡県遠賀郡遠賀町大字今古賀493-1-1,33.848069,130.667052,福岡県遠賀郡遠賀町今古賀,8114303,HeartRails Geo API
9391365 富山県砺波市三島町12-3,36.634023,136.952944,富山県砺波市三島町,9391365,HeartRails Geo API
4418019 愛知県豊橋市花田町字中ﾉ坪59-1,34.766446,137.37362,愛知県豊橋市花田町,4418019,HeartRails Geo API
5150818 三重県松阪市川井町668,34.581806,136.518672,三重県松阪市川井町,5150818,HeartRails Geo API
4440938 愛知県岡崎市昭和町字神郷41-1,34.945639,137.119497,愛知県岡崎市昭和町,4440938,HeartRails Geo API
4860918 愛知県春日井市如意申町4-4-2,35.24734,136.948125,愛知県春日井市如意申町,4860918,HeartRails Geo API
4350052 静岡県浜松市中央区天王町1981-8,34.73613,137.76939,静岡県浜松市中央区天王町,4350052,HeartRails Geo API
5170501 三重県志摩市阿児町鵜方3016-27,34.331386,136.831253,三重県志摩市阿児町鵜方,5170501,HeartRails Geo API
7128014 岡山県倉敷市連島中央1-9-12,34.548381,133.730662,岡山県倉敷市連島中央,7128014,HeartRails Geo API
3390051 埼玉県さいたま市岩槻区南平野4-14-5,35.955819,139.716099,埼玉県さいたま市岩槻区南平野,3390051,HeartRails Geo API
5400003 大阪府大阪市中央区森ﾉ宮中央1-16-23,34.679908,135.53104,大阪府大阪市中央区森ノ宮中央,5400003,HeartRails Geo API
9140814 福井県敦賀市木崎13-28,35.637543,136.04474,福井県敦賀市木崎,9140814,HeartRails Geo API
8190013 福岡県福岡市西区愛宕浜4-1-6,33.594495,130.333281,福岡県福岡市西区愛宕浜,8190013,HeartRails Geo API
8850036 宮崎県都城市広原町20-1,31.72629,131.091521,宮崎県都城市広原町,8850036,HeartRails Geo API
5080011 岐阜県中津川市駒場1442-7,35.491548,137.486106,岐阜県中津川市駒場,5080011,HeartRails Geo API
2420023 神奈川県大和市渋谷2-15-13,35.437331,139.463193,神奈川県大和市渋谷,2420023,HeartRails Geo API
9900810 山形県山形市馬見ヶ崎2-11-18,38.282729,140.330688,山形県山形市馬見ケ崎,9900810,HeartRails Geo API
4000042 山梨県甲府市高畑1-10-2,35.64835,138.562594,山梨県甲府市高畑,4000042,HeartRails Geo API
6800874 鳥取県鳥取市叶304,35.473892,134.217592,鳥取県鳥取市叶,6800874,HeartRails Geo API
6950016 島根県江津市嘉久志町2306-30,35.005682,132.211082,島根県江津市嘉久志町,6950016,HeartRails Geo API
3270004 栃木県佐野市赤坂町956-10,36.303239,139.564022,栃木県佐野市赤坂町,3270004,HeartRails Geo API
9050012 沖縄県名護市字名護4558-22,26.593822,127.99654,沖縄県名護市名護,9050012,HeartRails Geo API
7880010 高知県宿毛市駅前町2-708,32.931984,132.713155,高知県宿毛市駅前町,7880010,HeartRails Geo API
4890866 愛知県瀬戸市矢形町95,35.200347,137.097717,愛知県瀬戸市矢形町,4890866,HeartRails Geo API
7090821 岡山県赤磐市河本1078-1,34.74858,134.014789,岡山県赤磐市河本,7090821,HeartRails Geo API
2110045 神奈川県川崎市中原区上新城2-14-23ｱﾄﾞヴｧﾝｽｽｸｴｱ武蔵新城1階,35.588829,139.630186,神奈川県川崎市中原区上新城,2110045,HeartRails Geo API
8700030 大分県大分市大字三芳1071-5,33.226405,131.58285,大分県大分市三芳,8700030,HeartRails Geo API
9070002 沖縄県石垣市字真栄里撫原292-4,24.337573,124.183918,沖縄県石垣市真栄里,9070002,HeartRails Geo API
0250065 岩手県花巻市星が丘1-30-7,39.403818,141.106696,岩手県花巻市星が丘,0250065,HeartRails Geo API
1680073 東京都杉並区下高井戸3-2-12,35.67199,139.630571,東京都杉並区下高井戸,1680073,HeartRails Geo API
2850854 千葉県佐倉市上座710-16,35.727732,140.163173,千葉県佐倉市上座,2850854,HeartRails Geo API
4250071 静岡県焼津市三ヶ名878,34.862012,138.303585,静岡県焼津市三ケ名,4250071,HeartRails Geo API
3700001 群馬県高崎市中尾町44-1,36.37637,139.024181,群馬県高崎市中尾町,3700001,HeartRails Geo API
9042215 沖縄県うるま市みどり町6-16-4,26.378567,127.856758,沖縄県うるま市みどり町,9042215,HeartRails Geo API
7313164 広島県広島市安佐南区伴東7-55-4,34.467764,132.418426,広島県広島市安佐南区伴東,7313164,HeartRails Geo API
3812217 長野県長野市稲里町中央1-24-10,36.603756,138.169565,長野県長野市稲里町中央,3812217,HeartRails Geo API
4000124 山梨県甲斐市中下条2030-1,35.680297,138.525842,山梨県甲斐市中下条,4000124,HeartRails Geo API
4640859 愛知県名古屋市千種区新栄3-20-17,35.167991,136.927855,愛知県名古屋市千種区新栄,4640859,HeartRails Geo API
9398212 富山県富山市掛尾町619,36.66522,137.214117,富山県富山市掛尾町,9398212,HeartRails Geo API
2520336 神奈川県相模原市南区当麻810-3,35.522393,139.372129,神奈川県相模原市南区当麻,2520336,HeartRails Geo API
4210218 静岡県焼津市下江留1329,34.802957,138.276907,静岡県焼津市下江留,4210218,HeartRails Geo API
3710231 群馬県前橋市堀越352-1,36.423056,139.151563,群馬県前橋市堀越町,3710231,HeartRails Geo API
6750018 兵庫県加古川市野口町坂元145-1,34.758128,134.850822,兵庫県加古川市野口町坂元,6750018,HeartRails Geo API
0170045 秋田県大館市中道1-8-25,40.282229,140.556024,秋田県大館市中道,0170045,HeartRails Geo API
8140022 福岡県福岡市早良区原5-10-10,33.566415,130.343255,福岡県福岡市早良区原,8140022,HeartRails Geo API
8730001 大分県杵築市大字杵築北浜665-346,33.419103,131.61984,大分県杵築市杵築,8730001,HeartRails Geo API
0611435 北海道恵庭市中島町6-7-8,42.894418,141.579162,北海道恵庭市中島町,0611435,HeartRails Geo API
2270038 神奈川県横浜市青葉区奈良5-12-13,35.554408,139.484557,神奈川県横浜市青葉区奈良,2270038,HeartRails Geo API
5430056 大阪府大阪市天王寺区堀越町3,34.650381,135.514208,大阪府大阪市天王寺区堀越町,5430056,HeartRails Geo API
5300001 大阪府大阪市北区梅田1-2-2-B200,34.699307,135.494537,大阪府大阪市北区梅田,5300001,HeartRails Geo API
4190125 静岡県田方郡函南町肥田356-1,35.071409,138.932763,静岡県田方郡函南町肥田,4190125,HeartRails Geo API
8750062 大分県臼杵市大字野田168,33.1084,131.777889,大分県臼杵市野田,8750062,HeartRails Geo API
2200072 神奈川県横浜市西区浅間町1-6-14,35.461318,139.609152,神奈川県横浜市西区浅間町,2200072,HeartRails Geo API
7320814 広島県広島市南区段原南1-25-2,34.382959,132.477129,広島県広島市南区段原南,7320814,HeartRails Geo API
6650874 兵庫県宝塚市中筋8-5-23,34.81688,135.375433,兵庫県宝塚市中筋,6650874,HeartRails Geo API
7380034 広島県廿日市市宮内2-10-26,34.347498,132.309971,広島県廿日市市宮内,7380034,HeartRails Geo API
8100801 福岡県福岡市博多区中洲3-7-18,33.592427,130.406752,福岡県福岡市博多区中洲,8100801,HeartRails Geo API
9030125 沖縄県中頭郡西原町字上原2-29-3,26.241476,127.761584,沖縄県中頭郡西原町上原,9030125,HeartRails Geo API
8920812 鹿児島県鹿児島市浜町2-2,31.603391,130.568566,鹿児島県鹿児島市浜町,8920812,HeartRails Geo API
7028005 岡山県岡山市中区江崎691-1,34.620671,133.962518,岡山県岡山市中区江崎,7028005,HeartRails Geo API
0240072 岩手県北上市北鬼柳32地割36,39.296133,141.094651,岩手県北上市北鬼柳,0240072,HeartRails Geo API
3792152 群馬県前橋市下大島町1151-1,36.359116,139.122102,群馬県前橋市下大島町,3792152,HeartRails Geo API
0310032 青森県八戸市大字三日町1-1,40.509483,141.490889,青森県八戸市三日町,0310032,HeartRails Geo API
3550215 埼玉県比企郡嵐山町大字平沢408-1,36.045709,139.309036,埼玉県比企郡嵐山町平澤,3550215,HeartRails Geo API
8200065 福岡県飯塚市中426-1,33.66861,130.680331,福岡県飯塚市中,8200065,HeartRails Geo API
1550031 東京都世田谷区北沢2-31-12,35.665578,139.668993,東京都世田谷区北沢,1550031,HeartRails Geo API
2200005 神奈川県横浜市西区南幸2-1-22相鉄南幸第2ﾋﾞﾙ202,35.464959,139.618711,神奈川県横浜市西区南幸,2200005,HeartRails Geo API
8570353 長崎県北松浦郡佐々町沖田免字中の間159,33.225384,129.639339,長崎県北松浦郡佐々町沖田免,8570353,HeartRails Geo API
8114233 福岡県遠賀郡岡垣町野間2-16-10,33.851764,130.615176,福岡県遠賀郡岡垣町野間,8114233,HeartRails Geo API
6420002 和歌山県海南市日方1279-5,34.1606,135.217479,和歌山県海南市日方,6420002,HeartRails Geo API
5250051 滋賀県草津市木川町394-1,35.023545,135.944619,滋賀県草津市木川町,5250051,HeartRails Geo API
3440038 埼玉県春日部市大沼5-56,35.966834,139.751205,埼玉県春日部市大沼,3440038,HeartRails Geo API
3230820 栃木県小山市西城南6-12-2,36.294661,139.800124,栃木県小山市西城南,3230820,HeartRails Geo API
3210942 栃木県宇都宮市峰1-23-30,36.554297,139.91632,栃木県宇都宮市峰,3210942,HeartRails Geo API
7510886 山口県下関市大字石原300,34.016234,130.949384,山口県下関市石原,7510886,HeartRails Geo API
8490918 佐賀県佐賀市兵庫南4-13,33.263088,130.316392,佐賀県佐賀市兵庫南,8490918,HeartRails Geo API
8300001 福岡県久留米市小森野5-2-1,33.336944,130.51762,福岡県久留米市小森野,8300001,HeartRails Geo API
2010014 東京都狛江市東和泉4-2-1,35.628971,139.576669,東京都狛江市東和泉,2010014,HeartRails Geo API
1230851 東京都足立区梅田6-9-16,35.766754,139.797491,東京都足立区梅田,1230851,HeartRails Geo API
0370036 青森県五所川原市中央6-61,40.8016447,140.4479868,青森県五所川原市中央,0370036,HeartRails Geo API
0960071 北海道名寄市字徳田89-1,44.328076,142.462728,北海道名寄市徳田,0960071,HeartRails Geo API
6610976 兵庫県尼崎市潮江1-4-5,34.736703,135.429262,兵庫県尼崎市潮江,6610976,HeartRails Geo API
2240054 神奈川県横浜市都筑区佐江戸町390,35.514405,139.557581,神奈川県横浜市都筑区佐江戸町,2240054,HeartRails Geo API
3070008 茨城県結城市下り松3-2-6,36.287346,139.876626,茨城県結城市下り松,3070008,HeartRails Geo API
9218824 石川県野々市市新庄2-801,36.503752,136.610407,石川県野々市市新庄,9218824,HeartRails Geo API
5013265 岐阜県関市小瀬2536-1,35.495309,136.89054,岐阜県関市小瀬,5013265,HeartRails Geo API
1300026 東京都墨田区両国3-21-16,35.69383,139.793266,東京都墨田区両国,1300026,HeartRails Geo API
2420017 神奈川県大和市大和東3-1-1,35.47226,139.462313,神奈川県大和市大和東,2420017,HeartRails Geo API
4380071 静岡県磐田市今之浦2-9-2,34.719491,137.860441,静岡県磐田市今之浦,4380071,HeartRails Geo API
7080822 岡山県津山市林田150-1,35.066378,134.018874,岡山県津山市林田,7080822,HeartRails Geo API
3200073 栃木県宇都宮市細谷1-6-25,36.591094,139.856381,栃木県宇都宮市細谷,3200073,HeartRails Geo API
9100836 福井県福井市大和田2-1212,36.094445,136.249128,福井県福井市大和田,9100836,HeartRails Geo API
5500004 大阪府大阪市西区靱本町1-6-17,34.683858,135.491748,大阪府大阪市西区靱本町,5500004,HeartRails Geo API
2230053 神奈川県横浜市港北区綱島西3-1-6,35.540101,139.631309,神奈川県横浜市港北区綱島西,2230053,HeartRails Geo API
7200821 広島県福山市東川口町4-9-22,34.476595,133.385617,広島県福山市東川口町,7200821,HeartRails Geo API
3820004 長野県須坂市大字小河原高畑町1088-1,36.6736532,138.3139547,長野県須坂市高畑町,3820004,HeartRails Geo API
8701155 大分県大分市大字玉沢755-1,33.188581,131.585333,大分県大分市玉沢,8701155,HeartRails Geo API
7010304 岡山県都窪郡早島町大字早島2576-1,34.603169,133.820787,岡山県都窪郡早島町早島,7010304,HeartRails Geo API
8710011 大分県中津市大字下池永861-1,33.584308,131.217816,大分県中津市下池永,8710011,HeartRails Geo API
8660893 熊本県八代市海士江町3351-1,32.527204,130.624471,熊本県八代市海士江町,8660893,HeartRails Geo API
3210973 栃木県宇都宮市岩曽町1318-1,36.585258,139.905533,栃木県宇都宮市岩曽町,3210973,HeartRails Geo API
3360931 埼玉県さいたま市緑区原山4-3-3,35.870394,139.67285,埼玉県さいたま市緑区原山,3360931,HeartRails Geo API
8200011 福岡県飯塚市柏の森7-1,33.639866,130.701641,福岡県飯塚市柏の森,8200011,HeartRails Geo API
9208202 石川県金沢市西都1-277,36.590955,136.626665,石川県金沢市西都,9208202,HeartRails Geo API
8612118 熊本県熊本市東区花立1-4-13,32.781529,130.774008,熊本県熊本市東区花立,8612118,HeartRails Geo API
1320035 東京都江戸川区平井3-30-5,35.706629,139.844083,東京都江戸川区平井,1320035,HeartRails Geo API
4710808 愛知県豊田市渋谷町3-38-7,35.084706,137.186357,愛知県豊田市渋谷町,4710808,HeartRails Geo API
7110906 岡山県倉敷市児島下の町2-1577-4,34.47761,133.824246,岡山県倉敷市児島下の町,7110906,HeartRails Geo API
7920827 愛媛県新居浜市西喜光地町8-2,33.937448,133.295681,愛媛県新居浜市西喜光地町,7920827,HeartRails Geo API
7930028 愛媛県西条市新田199-7,33.927466,133.185002,愛媛県西条市新田,7930028,HeartRails Geo API
7990422 愛媛県四国中央市中之庄町76,33.977571,133.530627,愛媛県四国中央市中之庄町,7990422,HeartRails Geo API
7950071 愛媛県大洲市新谷乙504-7,33.534653,132.590809,愛媛県大洲市新谷乙,7950071,HeartRails Geo API
7980022 愛媛県宇和島市伊吹町1500-1,33.236735,132.574746,愛媛県宇和島市伊吹町,7980022,HeartRails Geo API
5192179 三重県多気郡多気町仁田696-1,34.483284,136.548929,三重県多気郡多気町仁田,5192179,HeartRails Geo API
4680003 愛知県名古屋市天白区鴻の巣1-306,35.141523,136.997759,愛知県名古屋市天白区鴻の巣,4680003,HeartRails Geo API
1710021 東京都豊島区西池袋5-2-11春谷ﾋﾞﾙ,35.729677,139.704246,東京都豊島区西池袋,1710021,HeartRails Geo API
4530842 愛知県名古屋市中村区剣町220,35.159782,136.846292,愛知県名古屋市中村区剣町,4530842,HeartRails Geo API
3720004 群馬県伊勢崎市堤下町113-1,36.338536,139.195753,群馬県伊勢崎市堤下町,3720004,HeartRails Geo API
7128044 岡山県倉敷市東塚5-1204-1,34.527385,133.761534,岡山県倉敷市東塚,7128044,HeartRails Geo API
3660824 埼玉県深谷市西島町3-1-7,36.192893,139.283095,埼玉県深谷市西島町,3660824,HeartRails Geo API
7815232 高知県香南市野市町西野1711-1,33.564098,133.69356,高知県香南市野市町西野,7815232,HeartRails Geo API
7800071 高知県高知市高そね14-10,33.571472,133.556153,高知県高知市高そね,7800071,HeartRails Geo API
7850035 高知県須崎市大間東町4-35,33.408401,133.287905,高知県須崎市大間東町,7850035,HeartRails Geo API
7618075 香川県高松市多肥下町1558-9,34.301456,134.056982,香川県高松市多肥下町,7618075,HeartRails Geo API
3440011 埼玉県春日部市藤塚1141-1,35.971704,139.777246,埼玉県春日部市藤塚,3440011,HeartRails Geo API
7550037 山口県宇部市西梶返1-12-10,33.95426,131.26024,山口県宇部市西梶返,7550037,HeartRails Geo API
3060012 茨城県古河市旭町2-1-64,36.196895,139.723756,茨城県古河市旭町,3060012,HeartRails Geo API
2470056 神奈川県鎌倉市大船2-16-50,35.350217,139.537416,神奈川県鎌倉市大船,2470056,HeartRails Geo API
2760042 千葉県八千代市ゆりのき台2-3-1,35.731933,140.10413,千葉県八千代市ゆりのき台,2760042,HeartRails Geo API
4093851 山梨県中巨摩郡昭和町河西1082-1,35.615594,138.524193,山梨県中巨摩郡昭和町河西,4093851,HeartRails Geo API
4630096 愛知県名古屋市守山区森宮町176,35.209466,136.964723,愛知県名古屋市守山区森宮町,4630096,HeartRails Geo API
8300056 福岡県久留米市本山1-4-35,33.286196,130.519865,福岡県久留米市本山,8300056,HeartRails Geo API
4540003 愛知県名古屋市中川区松重町4-35ﾀｲﾎｳ名駅南ﾋﾞﾙ,35.155831,136.892737,愛知県名古屋市中川区松重町,4540003,HeartRails Geo API
8400023 佐賀県佐賀市本庄町大字袋267-7,33.238252,130.306296,佐賀県佐賀市本庄町袋,8400023,HeartRails Geo API
7740015 徳島県阿南市才見町荒井ｹ内2-1,33.913082,134.67828,徳島県阿南市才見町,7740015,HeartRails Geo API
2220037 神奈川県横浜市港北区大倉山3-29-2,35.524062,139.623611,神奈川県横浜市港北区大倉山,2220037,HeartRails Geo API
8830068 宮崎県日向市亀崎西1-12,32.437691,131.628947,宮崎県日向市亀崎西,8830068,HeartRails Geo API
1750094 東京都板橋区成増2-15-10,35.780887,139.632261,東京都板橋区成増,1750094,HeartRails Geo API
1860002 東京都国立市東1ｰ15ｰ8吉野ﾋﾞﾙ1F,35.693484,139.450907,東京都国立市東,1860002,HeartRails Geo API
1750094 東京都板橋区成増3-11-3,35.780887,139.632261,東京都板橋区成増,1750094,HeartRails Geo API
1500043 東京都渋谷区道玄坂2-29-8,35.658302,139.69736,東京都渋谷区道玄坂,1500043,HeartRails Geo API
1010021 東京都千代田区外神田3-16-14,35.701934,139.77072,東京都千代田区外神田,1010021,HeartRails Geo API
5410042 大阪府大阪市中央区今橋1-7-14,34.69048,135.503552,大阪府大阪市中央区今橋,5410042,HeartRails Geo API
2770005 千葉県柏市柏2-3-4冨士見軒ﾋﾞﾙ(ｲﾄｰﾖｰｶ堂同一ﾋﾞﾙ)1F2F,35.862973,139.976664,千葉県柏市柏,2770005,HeartRails Geo API
2510037 神奈川県藤沢市鵠沼海岸1-6-18,35.320766,139.467386,神奈川県藤沢市鵠沼海岸,2510037,HeartRails Geo API
1040061 東京都中央区銀座8-7先銀座ﾅｲﾝ2号館,35.671212,139.765106,東京都中央区銀座,1040061,HeartRails Geo API
5360016 大阪府大阪市城東区蒲生4-22-4泉秀園ﾋﾞﾙ1階,34.698752,135.541544,大阪府大阪市城東区蒲生,5360016,HeartRails Geo API
1416002 東京都品川区大崎2-1-12F,35.618461,139.7276249,東京都品川区大崎ＴｈｉｎｋＰａｒｋＴｏｗｅｒ２階,1416002,HeartRails Geo API
1620843 東京都新宿区市谷田町1-1,35.695043,139.737713,東京都新宿区市谷田町,1620843,HeartRails Geo API
1050012 東京都港区芝大門1-15-7,35.656897,139.75384,東京都港区芝大門,1050012,HeartRails Geo API
2310032 神奈川県横浜市中区不老町1-2-1,35.441476,139.636234,神奈川県横浜市中区不老町,2310032,HeartRails Geo API
5320003 大阪府大阪市淀川区宮原3-4-30,34.73675,135.497918,大阪府大阪市淀川区宮原,5320003,HeartRails Geo API
7358588 広島県安芸郡府中町大須2-1-1ｲｵﾝﾓｰﾙ広島府中ｿﾚｲﾕ内1階,,,,,
1040061 東京都中央区銀座四丁目1,35.671212,139.765106,東京都中央区銀座,1040061,HeartRails Geo API
1020072 東京都千代田区飯田橋3-6-9,35.69954,139.749321,東京都千代田区飯田橋,1020072,HeartRails Geo API
1600004 東京都新宿区四谷4-7白川ﾋﾞﾙ1F,35.687623,139.723109,東京都新宿区四谷,1600004,HeartRails Geo API
1400004 東京都品川区南品川2-5-7松本ﾋﾞﾙ1階,35.611779,139.741202,東京都品川区南品川,1400004,HeartRails Geo API
2140033 神奈川県川崎市多摩区東三田2-1-1専修大学生田10号館4F,35.610052,139.55094,神奈川県川崎市多摩区東三田,2140033,HeartRails Geo API
1500042 東京都渋谷区宇田川町2-1,35.66163,139.697169,東京都渋谷区宇田川町,1500042,HeartRails Geo API
1400014 東京都品川区大井1-50-5,35.600618,139.730063,東京都品川区大井,1400014,HeartRails Geo API
2710092 千葉県松戸市松戸1178-8,35.777515,139.901762,千葉県松戸市松戸,2710092,HeartRails Geo API
1440041 東京都大田区羽田空港二丁目6-5東京国際空港国際線旅客ﾀｰﾐﾅﾙﾋﾞﾙ4階,35.552413,139.769738,東京都大田区羽田空港,1440041,HeartRails Geo API
1510073 東京都渋谷区笹塚1-47-1,35.675019,139.666622,東京都渋谷区笹塚,1510073,HeartRails Geo API
3420038 埼玉県吉川市美南4-1-6,35.8682967,139.8524449,埼玉県吉川市美南,3420038,HeartRails Geo API
5731121 大阪府枚方市楠葉花園町14-10京阪くずは駅ﾋﾞﾙ南館1-A区画,34.860151,135.676001,大阪府枚方市楠葉花園町,5731121,HeartRails Geo API
1620067 東京都新宿区富久町17-2,35.693258,139.716002,東京都新宿区富久町,1620067,HeartRails Geo API
1500013 東京都渋谷区恵比寿1-10-7,35.645289,139.715736,東京都渋谷区恵比寿,1500013,HeartRails Geo API
3300846 埼玉県さいたま市大宮区大門町2-118,35.907399,139.627457,埼玉県さいたま市大宮区大門町,3300846,HeartRails Geo API
1500001 東京都渋谷区神宮前1-13-21ｼｬﾝｾﾞｰﾙ原宿1号館,35.669224,139.707295,東京都渋谷区神宮前,1500001,HeartRails Geo API
5300018 大阪府大阪市北区小松原町梅田地下街4-2,34.702135,135.500288,大阪府大阪市北区小松原町,5300018,HeartRails Geo API
1690075 東京都新宿区高田馬場4-9-14,35.712056,139.703085,東京都新宿区高田馬場,1690075,HeartRails Geo API
1350061 東京都江東区豊洲4-1-4ﾍﾞｲﾎｰﾑ豊洲1階,35.654488,139.794319,東京都江東区豊洲,1350061,HeartRails Geo API
3300854 埼玉県さいたま市大宮区桜木町2-902107区画,35.906505,139.619051,埼玉県さいたま市大宮区桜木町,3300854,HeartRails Geo API
5300011 大阪府大阪市北区大深町5-1うめきたｸﾞﾘｰﾝﾌﾟﾚｲｽ2階213区画,34.704221,135.492719,大阪府大阪市北区大深町,5300011,HeartRails Geo API
1060032 東京都港区六本木7-14-6,35.663498,139.734201,東京都港区六本木,1060032,HeartRails Geo API
1416002 東京都品川区大崎2-1-1ThinkParkTower2階,35.618461,139.7276249,東京都品川区大崎ＴｈｉｎｋＰａｒｋＴｏｗｅｒ２階,1416002,HeartRails Geo API
1416002 東京都品川区大崎2-1-1ThinkParkTower2階,35.618461,139.7276249,東京都品川区大崎ＴｈｉｎｋＰａｒｋＴｏｗｅｒ２階,1416002,HeartRails Geo API
1710021 東京都豊島区西池袋1-1-21,35.729677,139.704246,東京都豊島区西池袋,1710021,HeartRails Geo API
0600004 北海道札幌市中央区北4条西2丁目さっぽろ東急百貨店2F,43.064727,141.340607,北海道札幌市中央区北四条西,0600004,HeartRails Geo API
2200011 神奈川県横浜市西区高島2-19-12ｽｶｲﾋﾞﾙ2F,35.463156,139.623956,神奈川県横浜市西区高島,2200011,HeartRails Geo API
7358588 広島県安芸郡府中町大須2-1-1-2008,,,,,
1510051 東京都渋谷区千駄ヶ谷1-8-11,35.679683,139.707019,東京都渋谷区千駄ヶ谷,1510051,HeartRails Geo API
2310062 神奈川県横浜市中区桜木町1-101-1,35.451521,139.63042,神奈川県横浜市中区桜木町,2310062,HeartRails Geo API
3418550 埼玉県三郷市新三郷ららｼﾃｨ3-1-1ららぽｰと新三郷2F2070,,,,,
4200851 静岡県静岡市葵区黒金町47ｱｽﾃｨ静岡,34.972027,138.389376,静岡県静岡市葵区黒金町,4200851,HeartRails Geo API
1360071 東京都江東区亀戸5-1-1ｱﾄﾚ亀戸1階,35.698907,139.829848,東京都江東区亀戸,1360071,HeartRails Geo API
1900023 東京都立川市柴崎町3-2-1ｸﾞﾗﾝﾃﾞｭｵ立川7階,35.692082,139.406617,東京都立川市柴崎町,1900023,HeartRails Geo API
1416090 東京都品川区大崎2-1-1ThinkParkPlaza2F,35.618461,139.7276249,東京都品川区大崎ＴｈｉｎｋＰａｒｋＴｏｗｅｒ地階,1416090,HeartRails Geo API
6638204 兵庫県西宮市高松町14-2阪急西宮ｶﾞｰﾃﾞﾝｽﾞ3階南ﾓｰﾙ,34.745865,135.35963,兵庫県西宮市高松町,6638204,HeartRails Geo API
2700139 千葉県流山市おおたかの森南1-5-1流山おおたかの森S･C本館2階,35.867331,139.924348,千葉県流山市おおたかの森南,2700139,HeartRails Geo API
2310062 神奈川県横浜市中区桜木町1-101-1,35.451521,139.63042,神奈川県横浜市中区桜木町,2310062,HeartRails Geo API
3590037 埼玉県所沢市くすのき台1-14-5ｸﾞﾗﾝｴﾐｵ所沢3階TSUTAYAﾌﾞｯｸｽﾄｱ内,35.78806,139.476965,埼玉県所沢市くすのき台,3590037,HeartRails Geo API
1520035 東京都目黒区自由が丘2-8-20,35.611285,139.667551,東京都目黒区自由が丘,1520035,HeartRails Geo API
1600022 東京都新宿区新宿3丁目15-17伊勢丹会館4F,35.692682,139.708451,東京都新宿区新宿,1600022,HeartRails Geo API
1710031 東京都豊島区目白2丁目39-1ﾄﾗｯﾄﾞ目白2F,35.722885,139.704196,東京都豊島区目白,1710031,HeartRails Geo API
1416002 東京都品川区大崎2-1-1ThinkPark2F,35.618461,139.7276249,東京都品川区大崎ＴｈｉｎｋＰａｒｋＴｏｗｅｒ２階,1416002,HeartRails Geo API
3300853 埼玉県さいたま市大宮区錦町630番地JR東日本大宮駅構内,35.907107,139.623646,埼玉県さいたま市大宮区錦町,3300853,HeartRails Geo API
1510066 東京都渋谷区西原3丁目8-5ｱｺﾙﾃﾞ代々木上原1F,35.673209,139.679289,東京都渋谷区西原,1510066,HeartRails Geo API
3320015 埼玉県川口市川口1-1-1ｷｭﾎﾟ･ﾗ専門店A3階A305区画,35.800942,139.71448,埼玉県川口市川口,3320015,HeartRails Geo API
1940022 東京都町田市森野1-15-13ﾊﾟﾘｵﾋﾞﾙ1F,35.550722,139.436628,東京都町田市森野,1940022,HeartRails Geo API
1800022 東京都武蔵野市境2-2-23,35.702722,139.542029,東京都武蔵野市境,1800022,HeartRails Geo API
8550036 長崎県島原市城内三丁目1270番3,32.795013,130.363957,長崎県島原市城内,8550036,HeartRails Geo API
2390831 神奈川県横須賀市久里浜4-8-12,35.225991,139.70659,神奈川県横須賀市久里浜,2390831,HeartRails Geo API
6640851 兵庫県伊丹市中央1-6-19,34.77985,135.416247,兵庫県伊丹市中央,6640851,HeartRails Geo API
3580003 埼玉県入間市豊岡1-6-12,35.835218,139.390044,埼玉県入間市豊岡,3580003,HeartRails Geo API
8650065 熊本県玉名市築地100-1,32.934417,130.532131,熊本県玉名市築地,8650065,HeartRails Geo API
1520023 東京都目黒区八雲1-5-1,35.620677,139.66983,東京都目黒区八雲,1520023,HeartRails Geo API
2300062 神奈川県横浜市鶴見区豊岡町8-23,35.509091,139.67406,神奈川県横浜市鶴見区豊岡町,2300062,HeartRails Geo API
6240821 京都府舞鶴市字公文名小字大将軍291,35.432606,135.329847,京都府舞鶴市公文名,6240821,HeartRails Geo API
6408145 和歌山県和歌山市岡山丁2-7,34.226574,135.176559,和歌山県和歌山市岡山丁,6408145,HeartRails Geo API
4740074 愛知県大府市共栄町8-11-11,35.041819,136.956249,愛知県大府市共栄町,4740074,HeartRails Geo API
4960071 愛知県津島市新開町1-29-1,35.171307,136.749423,愛知県津島市新開町,4960071,HeartRails Geo API
8160932 福岡県大野城市瓦田5-3-1,33.5334,130.484905,福岡県大野城市瓦田,8160932,HeartRails Geo API
2130001 神奈川県川崎市高津区溝口3-1-3,35.603526,139.613372,神奈川県川崎市高津区溝口,2130001,HeartRails Geo API
2410022 神奈川県横浜市旭区鶴ヶ峰2-20-3,35.473722,139.549466,神奈川県横浜市旭区鶴ケ峰,2410022,HeartRails Geo API
